id_candidato_bd,ano,cargo,nome_candidato,votos,sigla_partido,sigla_uf,genero,despesa_total,resultado_bin,incumbente
953345,2014,deputado federal,Luiz Olinto Capovilla Tortorello,0,DEM,SP,masculino,26384.06,0,0
418379,2014,deputado federal,José Elias Batista Carvalho,0,PCB,SP,masculino,0.0,0,0
56270,2014,deputado federal,Ismael Judá Dos Santos Nicácio,0,PDT,SP,masculino,0.0,0,0
1468112,2014,deputado federal,Maria Aparecida De Sousa Barros,0,PDT,SP,feminino,424.54,0,0
1350341,2014,deputado federal,Marco Antonio Notari,0,PDT,SP,masculino,12044.9,0,0
431791,2014,deputado federal,Manoel Cardoso De Aguiar Filho,0,PDT,SP,masculino,0.0,0,0
1436786,2014,deputado federal,Aluizio Leonardo,0,PDT,SP,masculino,10933.89,0,0
1690977,2014,deputado federal,Rodrigo Da Silva,0,PHS,SP,masculino,5594.99,0,0
1641839,2014,deputado federal,José Roberto Dos Santos,0,PHS,SP,masculino,593.0,0,0
6244,2014,deputado federal,José Roberto Prebill,0,PPL,SP,masculino,109126.4,0,0
1689806,2014,deputado federal,Joarildo Couto De Oliveira,0,PRB,SP,masculino,0.0,0,0
1324297,2014,deputado federal,Ana Maria De Oliveira,0,PRB,SP,feminino,8645.08,0,0
321102,2014,deputado federal,Anselmo Neves Maia,0,PRB,SP,masculino,7600.07,0,0
16014,2014,deputado federal,Anderson Nunes Da Silva,0,PRP,SP,masculino,1859.9,0,0
615833,2014,deputado federal,Luiz Carlos Bento,0,PSB,SP,masculino,6193.55,0,0
260480,2014,deputado federal,Marisa Baganha Azevedo E Sá,0,PSB,SP,feminino,7559.46,0,0
1444432,2014,deputado federal,Paulo Henrique Ferraz Bastos,0,PSB,SP,masculino,785.0,0,0
1573841,2014,deputado federal,Odmir Alves Pereira,0,PSB,SP,masculino,6284.6,0,0
976613,2014,deputado federal,Pedro Tomishigue Mori,0,PSB,SP,masculino,208630.68,0,0
933258,2014,deputado federal,Jorge Abissamra,0,PSB,SP,masculino,586430.93,0,0
1732581,2014,deputado federal,Ricardo Ferreira Dos Santos,0,PSB,SP,masculino,1167.5,0,0
1672957,2014,deputado federal,Andreza Calabria Galan,0,PSB,SP,feminino,0.0,0,0
1811075,2014,deputado federal,Jaime Donizeti Pereira,0,PSC,SP,masculino,152263.57,0,0
1409742,2014,deputado federal,Gabriel De Jesus Cardoso,0,PSC,SP,masculino,0.0,0,0
1594377,2014,deputado federal,Manoel Silva De Oliveira,0,PSC,SP,masculino,3646.84,0,0
716273,2014,deputado federal,Daniel Caldeira Mateus,0,PSL,SP,masculino,62000.0,0,0
1237299,2014,deputado federal,Carlos Roberto De Almeida,0,PTB,SP,masculino,1232.25,0,0
1019177,2014,deputado federal,Geraldo Da Silva,0,PTB,SP,masculino,4934.400000000001,0,0
1101335,2014,deputado federal,Paulo Gomes Junior,0,PTB,SP,masculino,9376.0,0,0
1441134,2014,deputado federal,Francisco Carlos Da Silva,0,PTB,SP,masculino,12367.7,0,0
1475297,2014,deputado federal,Joseph Raffoul,0,PTB,SP,masculino,250.0,0,0
1465319,2014,deputado federal,Aroldo Pereira De Souza,0,PTB,SP,masculino,1677.8,0,0
1703763,2014,deputado federal,Jairo Ferreira Da Silva,0,PTB,SP,masculino,3569.35,0,0
1489542,2014,deputado federal,Antonio Yosiaki Muraki,0,PTB,SP,masculino,10232.56,0,0
686553,2014,deputado federal,Francisco Carlos Conceição,0,PTC,SP,masculino,7645.0,0,0
1668942,2014,deputado federal,Leia Brandao De Souza,0,PMDB,SP,feminino,10394.5,0,0
1076521,2014,deputado federal,Etelvino Caetano Da Silva,0,PMDB,SP,masculino,15589.27,0,0
207280,2014,deputado federal,Maria Augusta Ferreira Fonseca,0,PMDB,SP,feminino,0.0,0,0
1339214,2014,deputado federal,Dulcineia Divina Ferigato,0,PMDB,SP,feminino,0.0,0,0
420121,2014,deputado federal,Balbina De Oliveira De Paula Santos,0,PMDB,SP,feminino,385858.85,0,0
246899,2014,deputado federal,Sonia Regina De Menezes Alves,0,PMDB,SP,feminino,3411.5,0,0
6830,2014,deputado federal,Fabio Aparecido Silva,0,PMDB,SP,masculino,9658.37,0,0
284320,2014,deputado federal,Diclei Mendes Dos Santos,0,PRTB,SP,masculino,0.0,0,0
1658990,2014,deputado federal,Edmilson Teixeira Dos Santos,0,PSDB,SP,masculino,77143.52,0,0
1159158,2014,deputado federal,Izabel Aparecida Da Silva,0,PSDB,SP,feminino,765.0,0,0
1549199,2014,deputado federal,Geraldo Ferreira Da Cruz,0,PSDC,SP,masculino,0.0,0,0
1613295,2014,deputado federal,Jose Carlos De Jesus Silva,0,PSDC,SP,masculino,2241.08,0,0
1253838,2014,deputado federal,Elias Alexandre De Amorim,0,PSDC,SP,masculino,0.0,0,0
1485439,2014,deputado federal,Christian Scacalossi Nakabashi,0,PSDC,SP,masculino,3106.64,0,0
1618919,2014,deputado federal,Diogo Fernando Simplicio Da Silva,0,PSDC,SP,masculino,0.0,0,0
1473152,2014,deputado federal,Jader Pereira Reis,0,PSDC,SP,masculino,2054.66,0,0
1385113,2014,deputado federal,Gilberto Marques,0,PSOL,SP,masculino,300.0,0,0
936873,2014,deputado federal,Ben Hur Aparecido Da Silva,0,PSOL,SP,masculino,0.0,0,0
1341736,2014,deputado federal,Givanildo Manoel Da Silva,0,PSOL,SP,masculino,9341.25,0,0
1423082,2014,deputado federal,Valdir Aparecido Fumis,0,PSOL,SP,masculino,1050.0,0,0
1237376,2014,deputado federal,João Leite,0,PSOL,SP,masculino,0.0,0,0
433882,2014,deputado federal,Vicente Leite De Souza,0,PSOL,SP,masculino,0.0,0,0
1188076,2014,deputado federal,João Marcos Martins,0,PATRIOTA,SP,masculino,17813.04,0,0
1232741,2014,deputado federal,Denise Maria Ayres De Abreu,0,PATRIOTA,SP,feminino,0.0,0,0
1808651,2014,deputado federal,Jose Roberto De Oliveira,0,PATRIOTA,SP,masculino,11332.1,0,0
1137181,2014,deputado federal,Carlos Antonio Ferreira Dos Santos,0,PATRIOTA,SP,masculino,58052.08,0,0
489512,2014,deputado federal,Carlos Henrique Martins De Oliveira,0,PATRIOTA,SP,masculino,180.0,0,0
1428477,2014,deputado federal,João Batista Silva,0,SOLIDARIEDADE,SP,masculino,2863.25,0,0
1793052,2014,deputado federal,Luiz Targino De Lima Neto,0,SOLIDARIEDADE,SP,masculino,0.0,0,0
1774288,2014,deputado federal,Dulce Ferreira Pagani Miranda,75934,PMDB,TO,feminino,908276.0,1,0
443034,2014,deputado federal,Irajá Silvestre Filho,62859,PSD,TO,masculino,2489032.79,1,1
1747179,2014,deputado federal,Josiniane Braga Nunes,53452,PMDB,TO,feminino,861690.51,1,0
912343,2014,deputado federal,Vicente Alves De Oliveira Junior,51069,PSB,TO,masculino,1245720.16,1,0
1281390,2014,deputado federal,Cesar Hanna Halum,46119,PRB,TO,masculino,759667.55,1,1
1095868,2014,deputado federal,Lázaro Botelho Martins,42935,PP,TO,masculino,1067266.2,1,1
201216,2014,deputado federal,Maria Auxiliadora Seabra Rezende,41802,DEM,TO,feminino,778330.8,1,1
1006772,2014,deputado federal,Margareth Aparecida De Lima,783,PMN,TO,feminino,5892.37,0,0
1743518,2014,deputado federal,Maria Lucia Soares Viana,615,PSOL,TO,feminino,9891.72,0,0
875050,2014,deputado federal,Rosilan Freitas Gouveia,462,PSDC,TO,feminino,3214.6800000000003,0,0
1650165,2014,deputado federal,Manoel Antonio Dos Santos,455,PODE,TO,masculino,1871.56,0,0
655793,2014,deputado federal,Luciano De Souza,442,PCB,TO,masculino,3592.0,0,0
300480,2014,deputado federal,Célio De Azevedo,366,PMN,TO,masculino,4077.77,0,0
1589035,2014,deputado federal,Altamiro Pereira Dos Santos,289,PSOL,TO,masculino,0.0,0,0
1046486,2014,deputado federal,Mozaroniellio De Lima Silva,250,PSDC,TO,masculino,250.0,0,0
820513,2014,deputado federal,Raudecio Sebastião Dos Santos,223,PSDC,TO,masculino,667.4,0,0
906609,2014,deputado federal,Ivardo Santana,218,PSOL,TO,masculino,900.0,0,0
1811956,2014,deputado federal,Etevaldo Da Paz Nonato,205,PSOL,TO,masculino,1230.0,0,0
1409305,2014,deputado federal,Helcio Brito Barros,200,PSDC,TO,masculino,3258.48,0,0
1397332,2014,deputado federal,Edson Feliciano Da Silva,73,PSOL,TO,masculino,0.0,0,0
946578,2014,deputado federal,Merionilce Lima Silva,67,PSDC,TO,feminino,0.0,0,0
23208,2014,deputado federal,José Geraldo De Melo Oliveira,0,PTB,TO,masculino,187996.01,0,0
169299,2018,deputado federal,Cylmara Fernandes Da Rocha Gripp,40047,PSDB,AC,feminino,1669311.96,1,0
510772,2018,deputado federal,Jessica Rojas Sales,28717,MDB,AC,feminino,2251321.95,1,1
225001,2018,deputado federal,Alan Rick Miranda,22263,DEM,AC,masculino,1279984.35,1,1
666576,2018,deputado federal,Vanda Denir Milani Nogueira,22219,SOLIDARIEDADE,AC,feminino,1444060.0,1,0
1527727,2018,deputado federal,Sebastião Bocalom Rodrigues,21872,PSL,AC,masculino,117737.89,0,0
28242,2018,deputado federal,Flaviano Flavio Baptista De Melo,18723,MDB,AC,masculino,1579990.78,1,1
1604650,2018,deputado federal,Maria Perpetua De Almeida ,18374,PC do B,AC,feminino,904771.38,1,0
479674,2018,deputado federal,Leonardo Cunha De Brito,14881,PT,AC,masculino,1147505.67,1,1
408706,2018,deputado federal,Jesus Sergio De Menezes,9537,PDT,AC,masculino,57134.7,1,0
464374,2018,deputado federal,Railson Correia Da Costa,5979,PODE,AC,masculino,143726.0,0,0
814166,2018,deputado federal,Carlos Gomes Da Costa Souza,5414,REDE,AC,masculino,314913.55,0,0
1604380,2018,deputado federal,Henrique Afonso Soares Lima,5272,PV,AC,masculino,280955.54,0,0
446288,2018,deputado federal,Jamyl Asfury Martins Oliveira,5149,PSC,AC,masculino,69976.23,0,0
1787817,2018,deputado federal,Francisco Carlos Oliveira De Lima,4743,PRP,AC,masculino,15013.2,0,0
81276,2018,deputado federal,Silvia Monteiro E Silva,4580,PMB,AC,feminino,44845.06,0,0
1252746,2018,deputado federal,Manoel Jose Nogueira Lima,4413,PSL,AC,masculino,30026.4,0,0
1184173,2018,deputado federal,Fernando Melo Da Costa,3214,PROS,AC,masculino,326982.6,0,0
390503,2018,deputado federal,Francisco Da Silva Piyãko,2681,PSOL,AC,masculino,77671.08,0,0
404470,2018,deputado federal,Hammerly Da Silva Albuquerque,1498,PSOL,AC,masculino,55998.2,0,0
1171275,2018,deputado federal,Francisco Brigido Da Costa,1292,PPL,AC,masculino,9500.0,0,0
1451075,2018,deputado federal,Jose Maria De Freitas Moreira,1002,PSL,AC,masculino,0.0,0,0
351220,2018,deputado federal,Adriano José Caldas De Aguiar Campello,766,PSL,AC,masculino,3483.2,0,0
321156,2018,deputado federal,Michela Batista Lacerda,734,PSL,AC,feminino,0.0,0,0
338006,2018,deputado federal,Daniela Paiva De Oliveira,640,PSL,AC,feminino,4992.0,0,0
296827,2018,deputado federal,Gildomar Oliveira Gomes,492,PSOL,AC,masculino,47726.75,0,0
771176,2018,deputado federal,Glória Thaís Souza De Melo,358,PSOL,AC,feminino,119818.45,0,0
689957,2018,deputado federal,Iuna Barros Chaves,312,REDE,AC,feminino,2231.05,0,0
505724,2018,deputado federal,Francisco Antonio Lira Da Silva Monteiro,242,PRTB,AC,masculino,16706.95,0,0
524375,2018,deputado federal,Rose-Lane Alves Jardim,222,PRP,AC,feminino,750.0,0,0
79804,2018,deputado federal,Antonio Paulino Da Silva,214,PROS,AC,masculino,7501.8,0,0
860159,2018,deputado federal,Danilo De Melo Medeiros,186,AVANTE,AC,masculino,0.0,0,0
1067565,2018,deputado federal,Itamara Souza Da Costa,179,PV,AC,feminino,45019.8,0,0
181115,2018,deputado federal,Gilmar Fontes,152,PRP,AC,masculino,0.0,0,0
441397,2018,deputado federal,Raimundo Ricardo Gomes Da Silva,124,PSL,AC,masculino,0.0,0,0
864721,2018,deputado federal,Berenice Nascimento De Souza,98,PSL,AC,feminino,0.0,0,0
974600,2018,deputado federal,Jose Bibiano De Queiroz,94,PATRIOTA,AC,masculino,0.0,0,0
746183,2018,deputado federal,Jairo De Oliveira Pereira,87,AVANTE,AC,masculino,0.0,0,0
1803920,2018,deputado federal,Maria Peregrina Souza E Silva,67,AVANTE,AC,feminino,0.0,0,0
469406,2018,deputado federal,Cezar Hildo Pereira,64,AVANTE,AC,masculino,0.0,0,0
1451191,2018,deputado federal,Eldo Pontes Hall,36,AVANTE,AC,masculino,13.2,0,0
1786489,2018,deputado federal,Leno Bernardino De Sousa,33,AVANTE,AC,masculino,13.2,0,0
337906,2018,deputado federal,Maria Do Socorro Firmo Da Silva,14,PRTB,AC,feminino,0.0,0,0
955542,2018,deputado federal,Tatiani De Souza Starke,14,AVANTE,AC,feminino,0.0,0,0
136169,2018,deputado federal,João Dos Santos Matias Morais,10,AVANTE,AC,masculino,0.0,0,0
912872,2018,deputado federal,Ana Paula Batista Pozenatto,6,AVANTE,AC,feminino,0.0,0,0
1450718,2018,deputado federal,Maria José Da Silva Lima,5,PODE,AC,feminino,0.0,0,0
1700068,2018,deputado federal,João Henrique Holanda Caldas,178645,PSB,AL,masculino,1298680.16,1,1
536394,2018,deputado federal,Arthur Cesar Pereira De Lira,143858,PP,AL,masculino,1765947.26,1,1
928613,2018,deputado federal,Marx Beltrão Lima Siqueira,139458,PSD,AL,masculino,1049678.5,1,1
27305,2018,deputado federal,Sérgio Toledo De Albuquerque,98201,PL,AL,masculino,1355557.26,1,0
1201742,2018,deputado federal,Nivaldo Ferreira De Albuquerque Neto,84956,PTB,AL,masculino,1392871.71,1,0
535796,2018,deputado federal,Isnaldo Bulhões Barros Junior,71847,MDB,AL,masculino,953000.0,1,0
518944,2018,deputado federal,Severino De Lira Pessôa,70413,REPUBLICANOS,AL,masculino,841497.4,1,0
1465578,2018,deputado federal,Paulo Fernando Dos Santos,60900,PT,AL,masculino,1000000.0,1,1
89027,2018,deputado federal,Heloisa Helena Lima De Moraes,53793,REDE,AL,feminino,724054.0,0,0
1445029,2018,deputado federal,Tereza Nelma Da Silva Porto Viana Soares,44207,PSDB,AL,feminino,801056.8,1,0
876661,2018,deputado federal,Luciano Valdomiro Silva Fontes,9949,PSL,AL,masculino,500.0,0,0
1601479,2018,deputado federal,Maria Tavares Ferro,9929,NOVO,AL,feminino,46822.66,0,0
759141,2018,deputado federal,Jose Abelardo Da Silva,8689,PSL,AL,masculino,500.0,0,0
222569,2018,deputado federal,Valgetan Ferreira De Oliveira,7895,PSL,AL,masculino,500.0,0,0
358869,2018,deputado federal,Emanuel Paulo Da Silva,7437,SOLIDARIEDADE,AL,masculino,20756.35,0,0
1242882,2018,deputado federal,Luciane Cristine Dos Santos Araujo,6179,PSOL,AL,feminino,14643.34,0,0
685944,2018,deputado federal,Antonio Carlos Ramos,6059,PSL,AL,masculino,500.0,0,0
560362,2018,deputado federal,Tulio Ostilio Peixoto Cavalcante,2661,PSL,AL,masculino,1780.0,0,0
222388,2018,deputado federal,Tibério Da Silva Rocha Júnior,2130,NOVO,AL,masculino,6116.21,0,0
1171920,2018,deputado federal,Marcos Antonio Fernandes Da Silva Almeida,2093,PHS,AL,masculino,0.0,0,0
631986,2018,deputado federal,Robson Da Silva Lima,2013,PC do B,AL,masculino,9017.5,0,0
25438,2018,deputado federal,Josildo Braz Costa,1965,PATRIOTA,AL,masculino,3970.0,0,0
769195,2018,deputado federal,Mario Jorge Pontes De Oliveira,1629,PHS,AL,masculino,2039.4,0,0
371268,2018,deputado federal,Gilvan Da Silva Menezes,1481,PSL,AL,masculino,500.0,0,0
593754,2018,deputado federal,Maria Das Graças Soares De Araujo,1452,PC do B,AL,feminino,33288.95,0,0
806646,2018,deputado federal,Abelardo Pedro Nobre Junior,1398,PSOL,AL,masculino,0.0,0,0
1195533,2018,deputado federal,Emerson Mamede Ferreira,1233,PC do B,AL,masculino,1125.56,0,0
771248,2018,deputado federal,Eraldo Ferreira Da Silva,941,PHS,AL,masculino,0.0,0,0
1052115,2018,deputado federal,Jammes Stenio Sobreira,924,PSL,AL,masculino,500.0,0,0
990506,2018,deputado federal,Louise Christiane De Vasconcelos Silva,757,PSL,AL,feminino,500.0,0,0
737746,2018,deputado federal,Adelmo José Silva De Assis,709,NOVO,AL,masculino,1417.3,0,0
1807644,2018,deputado federal,Feliciano Domingos Da Silva,563,PC do B,AL,masculino,1000.0,0,0
1341244,2018,deputado federal,Anderson Pimentel Andrade,550,PSL,AL,masculino,500.0,0,0
810036,2018,deputado federal,Flavio Henrique Catao Nogueira,522,PHS,AL,masculino,17243.05,0,0
1560058,2018,deputado federal,Maria Sueli Da Silva,447,PHS,AL,feminino,9810.0,0,0
1194533,2018,deputado federal,Quiteria Souza Dos Santos,445,PSL,AL,feminino,0.0,0,0
222372,2018,deputado federal,Paulo Sérgio Da Silva Falcão,428,PSTU,AL,masculino,4863.2,0,0
789419,2018,deputado federal,Perolina Joana Da Silva Lins,409,PPL,AL,feminino,1313.2,0,0
443454,2018,deputado federal,Sandra Maria Lima Lopes,328,PV,AL,feminino,199819.5,0,0
1413752,2018,deputado federal,Ademario De Oliveira,299,PATRIOTA,AL,masculino,6236.25,0,0
789888,2018,deputado federal,Edvaldo Gouveia Da Rocha Junior,276,PHS,AL,masculino,0.0,0,0
325322,2018,deputado federal,Henrique De Melo Machado,218,PV,AL,masculino,580.0,0,0
569285,2018,deputado federal,Bruna Duarte Honório,190,PATRIOTA,AL,feminino,0.0,0,0
194381,2018,deputado federal,João Silvio Pontes,180,PPL,AL,masculino,1313.2,0,0
1814867,2018,deputado federal,Roryerton Freire De Oliveira,108,DC,AL,masculino,0.0,0,0
654680,2018,deputado federal,Vilma Lins Da Silva,35,DC,AL,feminino,0.0,0,0
1553029,2018,deputado federal,Jose Ricardo Wendling,197270,PT,AM,masculino,432705.53,1,0
378708,2018,deputado federal,Pablo Oliva Souza,151649,PSL,AM,masculino,44656.38,1,0
1346815,2018,deputado federal,Atila Sidney Lins De Albuquerque,118700,PP,AM,masculino,1925276.08,1,1
1442482,2018,deputado federal,Silas Câmara,117181,REPUBLICANOS,AM,masculino,1660867.05,1,1
520818,2018,deputado federal,Alberto Barros Cavalcante Neto,107168,REPUBLICANOS,AM,masculino,799751.5,1,0
208089,2018,deputado federal,Marcelo Ramos Rodrigues,106805,PL,AM,masculino,1413647.61,1,0
1645934,2018,deputado federal,Sidney Ricardo De Oliveira Leite,77458,PSD,AM,masculino,845500.0,1,0
1447400,2018,deputado federal,João Bosco Gomes Saraiva,55477,SOLIDARIEDADE,AM,masculino,584781.06,1,0
1753387,2018,deputado federal,Gedeao Timoteo Amorim,51135,MDB,AM,masculino,1739027.2,0,0
314041,2018,deputado federal,Marcelo Augusto Da Eira Corrêa,44320,PSB,AM,masculino,560273.37,0,0
967299,2018,deputado federal,Francisco De Souza,22479,PODE,AM,masculino,57235.6,0,0
165568,2018,deputado federal,Antonio Marcos De Oliveira Apurinã,18403,DC,AM,masculino,12978.1,0,0
1787459,2018,deputado federal,José Henrique Oliveira,13481,PROS,AM,masculino,503350.0,0,0
49743,2018,deputado federal,Arone Do Nascimento Bentes,12646,PODE,AM,masculino,0.0,0,0
37698,2018,deputado federal,Jean Neder Martiniano Barbosa,11716,DC,AM,masculino,174982.3,0,0
420343,2018,deputado federal,Ronildo Nogueira Palmere,8591,PMN,AM,masculino,17032.05,0,0
646273,2018,deputado federal,Cristiane Jean Balieiro,7658,PSB,AM,feminino,260900.0,0,0
754397,2018,deputado federal,Harben Gomes Avelar,7376,PRP,AM,masculino,7366.0,0,0
1515201,2018,deputado federal,Gustavo Alexandre Pereira Garcia,5791,AVANTE,AM,masculino,6000.0,0,0
1643047,2018,deputado federal,José Nilmar Alves De Oliveira,4669,PSC,AM,masculino,99987.25,0,0
1409922,2018,deputado federal,Massami Miki,4560,PROS,AM,masculino,193399.75,0,0
1645853,2018,deputado federal,Antonio Cesar Negreiros De Souza,3606,PATRIOTA,AM,masculino,1650.0,0,0
724321,2018,deputado federal,Flavio Tadeu Tomas De Araujo,3595,AVANTE,AM,masculino,3490.0,0,0
678275,2018,deputado federal,Michelle Barbosa Andrews,3380,PSOL,AM,feminino,1170.0,0,0
1422987,2018,deputado federal,Wanderson Mendes Ferreira,3328,PATRIOTA,AM,masculino,1803.6,0,0
457999,2018,deputado federal,David Lima Da Silva,3050,AVANTE,AM,masculino,0.0,0,0
1632298,2018,deputado federal,Rosidalva Pinto De Aquino,3042,CIDADANIA,AM,feminino,115662.4,0,0
1648799,2018,deputado federal,Arnoldo Fonseca Paes,2876,CIDADANIA,AM,masculino,0.0,0,0
122939,2018,deputado federal,Raimundo Nonato Do Nascimento Cruz ,2798,PODE,AM,masculino,0.0,0,0
625405,2018,deputado federal,Willace Oliveira De Souza,2712,AVANTE,AM,masculino,7190.4,0,0
250990,2018,deputado federal,Augusto Cezar Silva De Menezes,2543,PMN,AM,masculino,0.0,0,0
324401,2018,deputado federal,Benae Pereira Limoeiro,2045,PODE,AM,feminino,0.0,0,0
1565353,2018,deputado federal,Maria Elisabete Maciel Da Silva,1881,REDE,AM,feminino,2196.0,0,0
492617,2018,deputado federal,Jeverson Vargas Lobo,1786,PATRIOTA,AM,masculino,0.0,0,0
54031,2018,deputado federal,Jucinei Souza Silva,1729,PRTB,AM,masculino,0.0,0,0
727334,2018,deputado federal,Peter Schmidt,1629,PMB,AM,masculino,0.0,0,0
158702,2018,deputado federal,José Luiz Da Silva Vasques,1508,PSOL,AM,masculino,0.0,0,0
582290,2018,deputado federal,Jonathas Tury De Oliveira,1418,PRP,AM,masculino,2000.0,0,0
621652,2018,deputado federal,Elson Marcelo Lima De Souza,1392,PMN,AM,masculino,49996.8,0,0
172983,2018,deputado federal,Francisco Das Chagas Costa,1269,REDE,AM,masculino,5657.65,0,0
966509,2018,deputado federal,Francisco Chagas Costa,998,PPL,AM,masculino,0.0,0,0
620045,2018,deputado federal,Arqleydsson De Lima Pinheiro,993,PSOL,AM,masculino,3000.0,0,0
404078,2018,deputado federal,Elias Torres Da Silva,986,PRP,AM,masculino,0.0,0,0
526072,2018,deputado federal,Marcelo Augusto Lemos Dos Santos,937,PSOL,AM,masculino,0.0,0,0
553438,2018,deputado federal,Jamys Castelo Branco Schmidt,923,PATRIOTA,AM,masculino,0.0,0,0
1113128,2018,deputado federal,Roberto Santino De Azevedo Gomes,920,PSOL,AM,masculino,4500.0,0,0
160735,2018,deputado federal,Alzenir Araujo Da Cruz,823,REDE,AM,masculino,1319.2,0,0
461239,2018,deputado federal,Perpétua Pereira Cerqueira,812,PSOL,AM,feminino,54.8,0,0
742673,2018,deputado federal,Davi Ramos De Moraes,805,DC,AM,masculino,1975.2,0,0
1276975,2018,deputado federal,Francisco Carlos Borges De Souza,800,REDE,AM,masculino,350.0,0,0
628672,2018,deputado federal,Eliane Alves Cardoso,791,REDE,AM,feminino,1596.0,0,0
1674421,2018,deputado federal,Mauricio Martins Monteiro,783,PMN,AM,masculino,0.0,0,0
418881,2018,deputado federal,João Bosco Da Silva Barros,755,MDB,AM,masculino,3000.0,0,0
497162,2018,deputado federal,Renato De Almeida Souto,741,REDE,AM,masculino,350.0,0,0
1444492,2018,deputado federal,Nelia Conceição Mady,736,MDB,AM,feminino,2500.0,0,0
423091,2018,deputado federal,Mailson Gomes De Macedo,735,REDE,AM,masculino,600.0,0,0
1442040,2018,deputado federal,Maria Das Dores Oliveira Da Silva,731,PRP,AM,feminino,0.0,0,0
400413,2018,deputado federal,Marcio Oliveira Soares,688,PMB,AM,masculino,0.0,0,0
717760,2018,deputado federal,Mario Costa Rodrigues,637,PPL,AM,masculino,0.0,0,0
496201,2018,deputado federal,Marcos Antônio De Queiroz,636,PSOL,AM,masculino,0.0,0,0
776441,2018,deputado federal,Jadson Honorio Dos Santos,616,PPL,AM,masculino,0.0,0,0
1114393,2018,deputado federal,José Roberto Dos Santos,616,PSOL,AM,masculino,0.0,0,0
675616,2018,deputado federal,Alex Ferreira Almeida,582,DC,AM,masculino,1092.5,0,0
179620,2018,deputado federal,Israel Sevalho De Jesus,565,PMB,AM,masculino,0.0,0,0
811535,2018,deputado federal,Amanda Graziela Matozinho Gomes,496,PPL,AM,feminino,0.0,0,0
427189,2018,deputado federal,Cristiana Rodrigues Marinho,495,PMN,AM,feminino,0.0,0,0
1645857,2018,deputado federal,Maria Clara Ferreira Motta,494,PRTB,AM,feminino,0.0,0,0
477714,2018,deputado federal,José Evandro De Oliveira,436,PSTU,AM,masculino,224.4,0,0
1054236,2018,deputado federal,Jailene Coelho Da Silva,408,PSC,AM,feminino,0.0,0,0
466926,2018,deputado federal,Jefferson Queiroz Fontes Da Conceição,388,DC,AM,masculino,1130.0,0,0
39195,2018,deputado federal,Alzira Antonia De Souza Nogueira,383,PSOL,AM,feminino,0.0,0,0
50888,2018,deputado federal,Alberto Nascimento Cabral,375,DC,AM,masculino,1129.6,0,0
1244288,2018,deputado federal,Ana Maria De Souza Moreira,370,MDB,AM,feminino,2500.0,0,0
1703725,2018,deputado federal,Roberto Da Silva,310,PRTB,AM,masculino,0.0,0,0
237763,2018,deputado federal,Jonathan De Menezes Lavareda,309,PSC,AM,masculino,0.0,0,0
267185,2018,deputado federal,Cintia Geralda Oliveira Fraga,308,PATRIOTA,AM,feminino,0.0,0,0
1414002,2018,deputado federal,Maria Do Perpetuo Socorro Cardoso Almeida,268,MDB,AM,feminino,2500.0,0,0
397464,2018,deputado federal,Alexandre Machado Maia,265,PSOL,AM,masculino,0.0,0,0
1565014,2018,deputado federal,Alexandre Matias De Moura,257,PMB,AM,masculino,0.0,0,0
159330,2018,deputado federal,Edson Ferreira Campos,189,PSOL,AM,masculino,0.0,0,0
1054238,2018,deputado federal,Rayane Chaves Bezerra,182,PSC,AM,feminino,0.0,0,0
1578939,2018,deputado federal,Maria Natali Da Silva Vasconcelos,181,PODE,AM,feminino,0.0,0,0
1008711,2018,deputado federal,Janilson Luiz Mendes Pereira,167,MDB,AM,masculino,0.0,0,0
9286,2018,deputado federal,Marco Antonio Passos Mesquita Da Silva,165,PMB,AM,masculino,2100.0,0,0
766181,2018,deputado federal,Fabiana Leandro De Souza,163,PMN,AM,feminino,0.0,0,0
329454,2018,deputado federal,Marta Luisa Moraes Massulo,154,PSOL,AM,feminino,0.0,0,0
418550,2018,deputado federal,Alexandre Andrade Cavalcante,153,PMB,AM,masculino,0.0,0,0
1715517,2018,deputado federal,Marcelo Furtado Machado Leitão,106,PSOL,AM,masculino,13.2,0,0
178126,2018,deputado federal,Sideny Freitas Da Costa,98,MDB,AM,feminino,0.0,0,0
324806,2018,deputado federal,Elisangela Lira De Souza,71,PMB,AM,feminino,0.0,0,0
494005,2018,deputado federal,Marilene Dos Santos,61,PMB,AM,feminino,0.0,0,0
460852,2018,deputado federal,Fabiana Campos Silva Wilkens,41,PPL,AM,feminino,0.0,0,0
803354,2018,deputado federal,Valeria Souza Da Silva,29,PMB,AM,feminino,0.0,0,0
131409,2018,deputado federal,Carlos Camilo Goes Capiberibe,24987,PSB,AP,masculino,499656.4,1,0
615577,2018,deputado federal,Acácio Da Silva Favacho Neto,19111,PROS,AP,masculino,603995.2,1,0
316077,2018,deputado federal,Vinícius De Azevedo Gurgel,18818,PL,AP,masculino,1649955.6,1,1
318146,2018,deputado federal,Aline Paranhos Varonil Gurgel,16519,REPUBLICANOS,AP,feminino,1952424.6,1,0
18351,2018,deputado federal,Marcivania Do Socorro Da Rocha Flexa,14196,PC do B,AP,feminino,894342.35,1,1
480088,2018,deputado federal,Luiz Carlos Gomes Dos Santos Junior,14069,PSDB,AP,masculino,848263.09,1,0
